lat,lng
-35.33626167,149.0803131
-35.33682058,149.0795602
-35.33612774,149.0801741
-35.33707353,149.0793715
-35.33599751,149.080039
-35.33700946,149.0797219
-35.33585974,149.0799124
-35.33594089,149.0792177
-35.33558743,149.0798494
-35.33591535,149.0785277
-35.33675557,149.0809362
-35.33655965,149.080891
-35.33623308,149.0806698
-35.33613222,149.0793307
-35.33608659,149.0805178
-35.33589567,149.0803197
-35.33588248,149.0789202
-35.33629433,149.0794694
-35.33614843,149.0789948
-35.33644502,149.0795983
-35.31946407,149.0873374
-35.31980299,149.08651
-35.31949602,149.0865971
-35.31969159,149.0867389
-35.31940132,149.0867916
-35.31959689,149.0869334
-35.31930795,149.0869834
-35.31950352,149.0871251
-35.319173,149.0871293
-35.3331088,149.082759
-35.3331088,149.082759
-35.33552573,149.0827878
-35.33031618,149.0812058
-35.33075635,149.0819526
-35.33080963,149.0821756
-35.33088255,149.082399
-35.33087892,149.0829701
-35.33097722,149.0826065
-35.33101615,149.0831532
-35.33110234,149.0828112
-35.33138876,149.08312
-35.33145667,149.0835369
-35.33167179,149.0833153
-35.33165996,149.0836431
-35.33186974,149.0834001
-35.33203951,149.0834676
-35.33224237,149.0835483
-35.33223956,149.0838743
-35.33243021,149.0835193
-35.33260665,149.0833043
-35.33274369,149.0831373
-35.33286615,149.0829881
-35.33299233,149.0828467
-35.33335669,149.0827262
-35.33353718,149.0827865
-35.33369219,149.0829198
-35.33429256,149.0837534
-35.33383466,149.0830784
-35.33450564,149.083692
-35.33400918,149.0832727
-35.33459899,149.0840456
-35.33493287,149.0832123
-35.33533059,149.0831515
-35.33510984,149.0829975
-35.33522334,149.0827846
-35.33533043,149.0825837
-35.33566696,149.0825229
-35.33580208,149.0822928
-35.33048988,149.081947
-35.33599005,149.0820413
-35.33567805,149.0819971
-35.33070726,149.0817431
-35.33400446,149.0790431
-35.33418259,149.0790842
-35.33435818,149.0791247
-35.33456443,149.0792254
-35.33472383,149.0791833
-35.334778,149.0790192
-35.33470562,149.0788672
-35.33453807,149.0788421
-35.33435078,149.0788234
-35.33417804,149.0787835
-35.3340053,149.0787437
-35.33383026,149.0787033
-35.33363879,149.0786341
-35.3333249,149.0787415
-35.33363727,149.0789502
-35.33382632,149.079002
-35.33473284,149.0779545
-35.33473284,149.0779545
-35.33315979,149.0782441
-35.33361017,149.0776565
-35.3343632,149.0773792
-35.33435511,149.077771
-35.33454398,149.0778627
-35.33327816,149.0792527
-35.3349217,149.0780462
-35.33511056,149.078138
-35.33529311,149.0782289
-35.33544715,149.0783649
-35.333455,149.0782563
-35.33555182,149.0785455
-35.33359993,149.0780264
-35.3330236,149.0792092
-35.33561162,149.0788735
-35.33389949,149.0779182
-35.33406604,149.0779654
-35.33558761,149.0792517
-35.3342669,149.078063
-35.33557227,149.0795168
-35.33444555,149.0781498
-35.3346242,149.0782365
-35.33480796,149.0783258
-35.33553322,149.0801913
-35.33499683,149.0784176
-35.3355168,149.0804577
-35.33520146,149.0785219
-35.3354023,149.0807135
-35.33534017,149.0787353
-35.33534621,149.0790067
-35.33533237,149.0792457
-35.33531979,149.0794631
-35.33530721,149.0796805
-35.33529415,149.0799062
-35.33527982,149.0801536
-35.33305056,149.0787108
-35.3229101,149.076376
-35.32267593,149.0763042
-35.32287257,149.0766312
-35.32264225,149.0765117
-35.32284723,149.0768638
-35.32261922,149.0767231
-35.32281566,149.0771535
-35.32259569,149.0769391
-35.32238856,149.0772838
-35.32337965,149.0754611
-35.322084,149.0773472
-35.32304121,149.0755466
-35.32323798,149.075717
-35.3229559,149.075699
-35.32312035,149.0759295
-35.32282971,149.0759287
-35.32300579,149.0761364
-35.32273836,149.0761107
-35.32388804,149.0709053
-35.32388804,149.0709053
-35.32188452,149.0734555
-35.32224598,149.0731003
-35.32231841,149.0729159
-35.32253333,149.0727792
-35.32262573,149.0724979
-35.32214864,149.072594
-35.3225691,149.0721955
-35.32176947,149.0746741
-35.32265828,149.0719453
-35.32231729,149.0721216
-35.32273836,149.071721
-35.32241379,149.0718512
-35.32283089,149.0714762
-35.32251244,149.0715749
-35.32299275,149.0712547
-35.32322014,149.0711221
-35.32207071,149.0741708
-35.32268842,149.0711834
-35.32346139,149.0711073
-35.32284402,149.0710019
-35.32368051,149.0711628
-35.32302351,149.0708757
-35.3238809,149.0712262
-35.32323141,149.0708021
-35.32408155,149.0713073
-35.32344813,149.0707924
-35.32427733,149.0714045
-35.32181747,149.0741417
-35.32366619,149.0708408
-35.32446736,149.0715174
-35.32464697,149.0716403
-35.32410611,149.0709876
-35.32482101,149.0717619
-35.3243192,149.0710875
-35.32500745,149.0718979
-35.3245264,149.0712045
-35.32516198,149.0721135
-35.32209809,149.0739022
-35.32472646,149.0713374
-35.32523218,149.0724293
-35.32492207,149.071474
-35.32511583,149.0716111
-35.32495444,149.0732983
-35.32488095,149.0734825
-35.32477217,149.074402
-35.32533695,149.0730505
-35.32478612,149.0746833
-35.32523476,149.0733065
-35.32479839,149.0749309
-35.32481299,149.0752254
-35.32502689,149.0743881
-35.32504016,149.0746558
-35.32184594,149.0738311
-35.32505302,149.0749151
-35.32216996,149.0733348
-35.32390462,149.0753269
-35.32341025,149.0741981
-35.32393317,149.0742646
-35.32322337,149.0740896
-35.32379254,149.0741443
-35.32302858,149.0740044
-35.3236491,149.0740269
-35.3228309,149.0739433
-35.32349828,149.0739219
-35.32262896,149.0738885
-35.32334144,149.073831
-35.3237317,149.0750774
-35.32242401,149.0738572
-35.32317946,149.0737546
-35.32301325,149.0736933
-35.3226674,149.0735974
-35.32246764,149.0735432
-35.32399233,149.075087
-35.32385918,149.0747108
-35.32406745,149.0748815
-35.32378954,149.0745012
-35.32410876,149.0746663
-35.32358747,149.0743288
-35.32407891,149.0744819
-35.32000726,149.0853968
-35.32002899,149.0849941
-35.31986716,149.0852394
-35.31990159,149.084774
-35.31974727,149.0850588
-35.31981421,149.0845247
-35.31965013,149.084859
-35.31977141,149.0842557
-35.31957779,149.084644
-35.31978578,149.0839088
-35.32078022,149.0859734
-35.3195313,149.0844151
-35.31985432,149.0836358
-35.31951289,149.0841162
-35.31996744,149.0833932
-35.31952855,149.0838985
-35.3201198,149.0831872
-35.3195676,149.0836888
-35.3203037,149.0830267
-35.31962938,149.0834874
-35.32051143,149.0829178
-35.32077896,149.0855069
-35.31971279,149.0832979
-35.32073344,149.0828654
-35.31981631,149.0831239
-35.32095688,149.0828716
-35.31993805,149.0829684
-35.32117174,149.0829341
-35.32007582,149.0828343
-35.32136315,149.0830432
-35.32022711,149.0827239
-35.32154843,149.0831579
-35.32051217,149.0857797
-35.32039052,149.0826388
-35.32172336,149.0832656
-35.32056327,149.0825812
-35.32074085,149.0825528
-35.32091994,149.0825544
-35.32109718,149.0825857
-35.32055362,149.0854479
-35.32126925,149.0826463
-35.32143611,149.082737
-35.32161585,149.0828367
-35.32184565,149.0828756
-35.32032559,149.0856445
-35.32036822,149.0853136
-35.32016399,149.0855274
-35.32019121,149.0851771
-35.33059303,149.0771245
-35.33130931,149.0771788
-35.33146777,149.0772567
-35.33162557,149.0772808
-35.33063025,149.0768434
-35.33082479,149.077239
-35.33081916,149.0769367
-35.33101448,149.0773327
-35.33098848,149.0770204
-35.33119017,149.0774195
-35.3311489,149.0770996
-35.33138004,149.0775132
-35.33550532,149.0822274
-35.33471426,149.081847
-35.33469385,149.0814031
-35.33458235,149.0817001
-35.33456194,149.0812562
-35.33445045,149.0815533
-35.33442868,149.0811134
-35.33431457,149.0814026
-35.3342869,149.0809871
-35.33416477,149.0812617
-35.33414659,149.0808854
-35.33399843,149.0811419
-35.33401102,149.0808056
-35.33382117,149.0810484
-35.33387163,149.0807404
-35.33363574,149.0809825
-35.33372942,149.0806898
-35.33343761,149.0809444
-35.33357932,149.0806527
-35.33317412,149.0809424
-35.33342234,149.0806308
-35.33530424,149.0820632
-35.33297194,149.0809785
-35.33319803,149.0806287
-35.33278307,149.0810434
-35.33302073,149.0806513
-35.33260245,149.081137
-35.3328484,149.0806944
-35.33243297,149.0812576
-35.33268257,149.0807569
-35.33227736,149.0814035
-35.33252242,149.0808385
-35.33512218,149.0822893
-35.33213812,149.0815722
-35.33237057,149.0809376
-35.33197405,149.0818362
-35.33222822,149.0810531
-35.33185031,149.0821182
-35.33209546,149.0811845
-35.33197351,149.0813306
-35.33169694,149.0824294
-35.33186073,149.0814945
-35.33512702,149.0818836
-35.3315314,149.0827763
-35.33169212,149.0816512
-35.33147059,149.0816489
-35.33133472,149.081766
-35.33119552,149.0834515
-35.33127411,149.0819371
-35.33106684,149.083723
-35.33130242,149.0821513
-35.33497807,149.0821407
-35.33096475,149.0839384
-35.33139026,149.0823481
-35.33089995,149.0841756
-35.33089331,149.0835347
-35.33495767,149.0816968
-35.33079017,149.0837523
-35.33064407,149.0839602
-35.33484617,149.0819938
-35.33482576,149.08155
-35.32816311,149.0762028
-35.32788929,149.0767644
-35.32799968,149.0762026
-35.32814948,149.0764496
-35.32787186,149.0761484
-35.32809365,149.0765818
-35.32789463,149.0763878
-35.32799796,149.0767002
-35.3278294,149.0765846
-35.32589395,149.0841453
-35.32589395,149.0841453
-35.32674212,149.0849057
-35.32694554,149.0848507
-35.32714807,149.0848238
-35.32734539,149.0848403
-35.32755365,149.0848583
-35.32776164,149.0848759
-35.3279702,149.0848743
-35.32818399,149.08484
-35.32839256,149.0847733
-35.32859261,149.0846752
-35.32877929,149.0845484
-35.32895006,149.0843959
-35.32910955,149.0842117
-35.32628037,149.0836716
-35.3262542,149.0839747
-35.32892321,149.0745938
-35.32895659,149.0744305
-35.32888834,149.0743058
-35.32876791,149.0742761
-35.32865461,149.0743796
-35.32857292,149.0746305
-35.32855261,149.0749955
-35.32870056,149.0748871
-35.3288025,149.0747112
-35.33034174,149.0738583
-35.33043711,149.0761758
-35.33036547,149.0774029
-35.33034174,149.0738583
-35.32797995,149.0740081
-35.32843048,149.0733413
-35.32860204,149.0732738
-35.32823702,149.0745468
-35.32878705,149.0732557
-35.32821753,149.0743129
-35.32897873,149.0732369
-35.3282756,149.0740218
-35.32917726,149.0732174
-35.32844357,149.0737675
-35.32828546,149.0751797
-35.32937988,149.0731976
-35.3286188,149.0735844
-35.32957964,149.073178
-35.32886194,149.0735604
-35.32977854,149.0731736
-35.32905362,149.0735416
-35.32991863,149.0732122
-35.32924529,149.0735229
-35.32943697,149.0735041
-35.32803146,149.0752066
-35.32965789,149.0734824
-35.33057377,149.0736628
-35.32993114,149.0735606
-35.33013981,149.0737119
-35.33054061,149.0740327
-35.33061917,149.0743066
-35.33060736,149.0745391
-35.33083406,149.0750903
-35.3304145,149.0747854
-35.3302965,149.0749372
-35.33081473,149.075446
-35.3302699,149.075107
-35.32801125,149.0749487
-35.33075512,149.0758848
-35.33034611,149.0752801
-35.33054953,149.0755451
-35.33069433,149.0762277
-35.33050947,149.0758015
-35.33043711,149.0761758
-35.33036797,149.0765887
-35.33030983,149.0769065
-35.33016215,149.0772137
-35.32367971,149.0826407
-35.32345362,149.0821959
-35.32348903,149.0826746
-35.3232326,149.082273
-35.32330132,149.0827102
-35.32298473,149.0823024
-35.32310645,149.0827429
-35.32291122,149.0827446
-35.32260422,149.0822157
-35.32271745,149.0827156
-35.32230769,149.0820477
-35.32251625,149.0826516
-35.32211819,149.0819331
-35.32194078,149.0818257
-35.32175032,149.0817147
-35.32186704,149.082278
-35.32154147,149.0816142
-35.32166885,149.0821586
-35.32112917,149.0814739
-35.32147515,149.0820584
-35.32127527,149.0819778
-35.32107065,149.0819175
-35.32089642,149.0809968
-35.32086276,149.0818779
-35.32075537,149.080984
-35.32064744,149.0818499
-35.32065649,149.0814035
-35.32046988,149.081827
-35.32046527,149.0813788
-35.32043997,149.0809466
-35.32033824,149.0809368
-35.32021941,149.081347
-35.31938953,149.0816875
-35.32002819,149.0813224
-35.31915593,149.0816739
-35.32000113,149.0808782
-35.31896669,149.0816889
-35.31988041,149.0808631
-35.31878177,149.0817146
-35.31978643,149.0812911
-35.31860436,149.0817393
-35.31960341,149.0812675
-35.31842559,149.0817642
-35.31958524,149.0808393
-35.31822636,149.0817919
-35.31946237,149.0808227
-35.31935935,149.081237
-35.31916646,149.0812286
-35.32386972,149.0825936
-35.32605869,149.0772711
-35.32515353,149.0772288
-35.32585181,149.0769497
-35.32605869,149.0772711
-35.32598855,149.0769256
-35.32609404,149.0770126
-35.32611717,149.0771493
-35.32512252,149.0770046
-35.32535219,149.0771818
-35.32532694,149.0769563
-35.32551599,149.0771657
-35.32550388,149.0769358
-35.32570233,149.0771938
-35.32566486,149.0769591
-35.32591463,149.0773006
-35.33057444,149.0825468
-35.33068477,149.0828013
-35.33044939,149.0826905
-35.33049039,149.0830247
-35.33031943,149.0828399
-35.33033497,149.0832034
-35.33018946,149.0829893
-35.33022079,149.0834037
-35.32997866,149.0831569
-35.31950035,149.0729081
-35.31942684,149.0732347
-35.3196982,149.0728523
-35.31961055,149.0732033
-35.31983371,149.0726578
-35.3197856,149.0731464
-35.3199297,149.0723889
-35.31992312,149.0730369
-35.32001855,149.07214
-35.32027641,149.0732034
-35.32011304,149.0718753
-35.32031809,149.073087
-35.32005747,149.07281
-35.32012714,149.0726148
-35.32045359,149.0727075
-35.32049939,149.0725792
-35.31865558,149.0733663
-35.32022039,149.0723536
-35.32029169,149.0721539
-35.32061901,149.0722441
-35.32066361,149.0721192
-35.32038343,149.0718782
-35.31888311,149.0730684
-35.31885554,149.0733322
-35.31909091,149.0729779
-35.31904597,149.0732997
-35.31928951,149.072944
-35.31923641,149.0732672
-35.32020976,149.0819511
-35.32020976,149.0819511
-35.31972609,149.0822855
-35.31988725,149.082159
-35.32005157,149.0820521
-35.32185073,149.0840489
-35.32213319,149.083647
-35.32211155,149.0840082
-35.32208221,149.0842202
-35.32203517,149.0844181
-35.32216938,149.0825896
-35.3219705,149.0846075
-35.32188924,149.0847863
-35.32179065,149.0849552
-35.32165787,149.0851598
-35.32143474,149.0855066
-35.32108857,149.0860369
-35.32216027,149.0828245
-35.32178116,149.0843675
-35.32161405,149.0847255
-35.32148707,149.0849219
-35.32136769,149.0851058
-35.31957282,149.0862563
-35.321227,149.0853226
-35.32112467,149.0854802
-35.3191303,149.0857398
-35.31892048,149.0853272
-35.32054591,149.0862923
-35.32215248,149.0830254
-35.31881415,149.0850381
-35.32027807,149.0863362
-35.31873619,149.0846934
-35.3200511,149.0862361
-35.31870606,149.0844792
-35.31986544,149.0861187
-35.31969163,149.0859768
-35.31868882,149.0841874
-35.31953184,149.0858121
-35.31869361,149.0839675
-35.31938805,149.0856269
-35.31871286,149.0837549
-35.31926203,149.0854232
-35.318747,149.0835416
-35.31915535,149.0852037
-35.31881248,149.0832725
-35.31906933,149.0849712
-35.31900505,149.0847283
-35.31898106,149.0828313
-35.31896288,149.0844749
-35.31911427,149.0825866
-35.3189435,149.0841478
-35.31925178,149.0823847
-35.31895494,149.0838941
-35.31955007,149.0820551
-35.31898778,149.083652
-35.31904164,149.0834156
-35.32187517,149.0835848
-35.31911591,149.0831876
-35.31920975,149.0829706
-35.31931891,149.0827721
-35.31944088,149.0825933
-35.31957707,149.0824306
-35.32155296,149.0840415
-35.32127472,149.0840144
-35.32112613,149.0837309
-35.32096941,149.0836189
-35.32078931,149.0835902
-35.32061426,149.0836494
-35.32047191,149.083787
-35.32038564,149.0839778
-35.32037545,149.0842694
-35.32045058,149.0844728
-35.32058397,149.0846232
-35.32075484,149.0846984
-35.3209362,149.0846864
-35.32111087,149.0845782
-35.32140987,149.0843279
-35.32764612,149.0724273
-35.32751922,149.0722313
-35.32735639,149.0720275
-35.32749356,149.0717863
-35.32758523,149.0718923
-35.32789139,149.0716566
-35.32774509,149.0720955
-35.32788775,149.0723368
-35.32778208,149.0736984
-35.32778208,149.0736984
-35.32805948,149.0736498
-35.32741974,149.0733287
-35.32850996,149.0725051
-35.32774234,149.0732566
-35.32870616,149.0724424
-35.32774353,149.073022
-35.32890217,149.0724085
-35.32742126,149.0729384
-35.32909615,149.0723838
-35.32742437,149.0727903
-35.3292956,149.0723584
-35.32774496,149.0727386
-35.32950822,149.0723365
-35.3297154,149.0724098
-35.32994673,149.072506
-35.33015036,149.0727838
-35.32801073,149.0733148
-35.32820275,149.0722992
-35.32838875,149.0722396
-35.32857474,149.0721801
-35.32876606,149.0721301
-35.32895536,149.0721058
-35.32801234,149.0729963
-35.3291466,149.0720814
-35.32933785,149.0720571
-35.32952638,149.072043
-35.32971453,149.0720985
-35.32989915,149.0721752
-35.32775304,149.0735456
-35.3300743,149.0722489
-35.33022823,149.0723855
-35.33033147,149.0725811
-35.33041652,149.0728143
-35.33038662,149.0730715
-35.32804478,149.072677
-35.33028728,149.0734363
-35.32741925,149.0734694
-35.32830005,149.0725723
-35.32714893,149.0759383
-35.32725811,149.0768136
-35.32703877,149.0768899
-35.32727879,149.0769137
-35.32700356,149.0772818
-35.32726884,149.0773196
-35.32698823,149.0773991
-35.32721376,149.0774333
-35.32692697,149.0776983
-35.32714337,149.0777229
-35.32690931,149.0778189
-35.32736346,149.0759699
-35.3271262,149.0778511
-35.32690884,149.0781301
-35.32714437,149.0781672
-35.32687358,149.0782386
-35.32719809,149.0782956
-35.32686879,149.07847
-35.32715384,149.0785265
-35.32692826,149.0785564
-35.32707433,149.0785796
-35.32713594,149.0760379
-35.32734636,149.0760668
-35.32708398,149.0763577
-35.32730303,149.076392
-35.32706911,149.0764638
-35.32728641,149.0764879
-35.32703877,149.0767822
-35.31916835,149.0748468
-35.31966294,149.0742604
-35.31912791,149.0746324
-35.31988058,149.0742233
-35.31906634,149.0744401
-35.3202117,149.0741681
-35.31904612,149.0741516
-35.3202828,149.0744935
-35.31914484,149.0740212
-35.32032285,149.0747058
-35.31941022,149.075578
-35.31933344,149.0739944
-35.31951329,149.0739888
-35.31970373,149.0739563
-35.31989417,149.0739238
-35.32011181,149.0738867
-35.3194882,149.0751995
-35.32028278,149.0738575
-35.31933339,149.0754652
-35.31941701,149.0748485
-35.31924909,149.0752586
-35.31938273,149.0746712
-35.31920655,149.0750493
-35.31932611,149.0743233
-35.32816526,149.0841669
-35.32834122,149.0840889
-35.32887354,149.0828214
-35.326954,149.083863
-35.32816526,149.0841669
-35.32834122,149.0840889
-35.32911184,149.0828326
-35.326954,149.083863
-35.32628368,149.0842929
-35.32713772,149.0838514
-35.32722629,149.0841674
-35.32732557,149.0838641
-35.3274151,149.0841837
-35.32751738,149.0838806
-35.3276028,149.0841999
-35.32771065,149.0838973
-35.32779103,149.0842159
-35.32791185,149.0839048
-35.32798137,149.0842097
-35.32812136,149.0838586
-35.32834776,149.0837313
-35.32857263,149.0834837
-35.32850475,149.0839778
-35.32865168,149.0838362
-35.32888223,149.0827791
-35.3288127,149.0836112
-35.32895696,149.0825799
-35.32903222,149.0823887
-35.32914165,149.0822496
-35.3290625,149.0829651
-35.32915058,149.0827325
-35.32657512,149.0839552
-35.32935355,149.0826925
-35.3292809,149.082594
-35.32664236,149.0842557
-35.32677358,149.0839016
-35.32683685,149.0842031
-35.32703394,149.0841663
-35.31807513,149.0828749
-35.31813406,149.0839944
-35.31790196,149.0840309
-35.31811355,149.0842286
-35.31788219,149.0842513
-35.31817786,149.084492
-35.31786821,149.0845219
-35.3180974,149.084642
-35.3179658,149.084654
-35.31798508,149.0831626
-35.3181956,149.0833081
-35.31796021,149.0833812
-35.3181729,149.0835613
-35.3179408,149.0835977
-35.31815348,149.0837778
-35.31792138,149.0838143
-35.3184847,149.0760031
-35.3184531,149.0762806
-35.31871527,149.0759532
-35.31863532,149.0763011
-35.31887044,149.076003
-35.31880505,149.076329
-35.31891689,149.0761248
-35.32512701,149.0792203
-35.32453694,149.0793692
-35.32553069,149.0791938
-35.32532108,149.079454
-35.32568196,149.0791625
-35.32550861,149.0794969
-35.3257936,149.079303
-35.32565178,149.0795458
-35.32577279,149.0794569
-35.32466158,149.0791873
-35.32493479,149.079214
-35.32479301,149.0794367
-35.32512701,149.0792203
-35.3249641,149.0794423
-35.32531922,149.0792266
-35.32514259,149.0794482
-35.32014329,149.0782918
-35.32002307,149.0786015
-35.32034545,149.0782942
-35.320524,149.0782962
-35.32070117,149.0782982
-35.32087697,149.0783003
-35.32078392,149.0786103
-35.31941065,149.0777922
-35.32105277,149.0783023
-35.32101131,149.0786129
-35.32122857,149.0783043
-35.32136038,149.0779186
-35.32144282,149.0783068
-35.32161477,149.0786206
-35.32175628,149.0783121
-35.31938876,149.078184
-35.31975886,149.0778137
-35.31958394,149.0783923
-35.31965861,149.0780506
-35.31993618,149.0782764
-35.32286199,149.0801838
-35.32327897,149.0815204
-35.32286199,149.0801838
-35.32327897,149.0815204
-35.32302939,149.0812378
-35.32331854,149.0811013
-35.32303003,149.0808839
-35.32327911,149.0808923
-35.32297628,149.080599
-35.32323969,149.0806832
-35.32293008,149.080354
-35.32320026,149.0804742
-35.32316084,149.0802651
-35.32315525,149.0799963
-35.32305348,149.0818503
-35.32278221,149.0818595
-35.32315004,149.0816305
-35.32335705,149.0813056
-35.33241428,149.0784715
-35.33244065,149.0776843
-35.33235012,149.0782686
-35.33240262,149.0774721
-35.33229181,149.0780615
-35.33237774,149.0772957
-35.3322338,149.0778554
-35.33215801,149.077622
-35.33269835,149.0784701
-35.33277795,149.0789234
-35.33260107,149.0782541
-35.33263092,149.0788014
-35.3325549,149.0780901
-35.33250793,149.0786508
-35.33249778,149.0778872
-35.32552504,149.0721289
-35.32635978,149.0719757
-35.32657753,149.072385
-35.3266032,149.0719772
-35.32674506,149.0724301
-35.32679416,149.0720286
-35.32576715,149.0721018
-35.3257223,149.0718159
-35.32599251,149.0721623
-35.32593175,149.0718617
-35.32619101,149.0722157
-35.32614367,149.0719187
-35.32638837,149.0723012
-35.32206546,149.0807975
-35.32206546,149.0807975
-35.32206546,149.0807975
-35.32241204,149.0813357
-35.3225917,149.0814444
-35.32285308,149.0816047
-35.32226851,149.0809204
-35.32245556,149.0810335
-35.32267088,149.0811638
-35.3215741,149.0812239
-35.32131584,149.0811447
-35.32181684,149.080989
-35.32145931,149.0809547
-35.32208103,149.0811355
-35.32224469,149.0812345
-35.32012732,149.0772867
-35.32012732,149.0772867
-35.32129494,149.0761883
-35.32096772,149.0765314
-35.32127543,149.076411
-35.32094419,149.0767473
-35.3212519,149.076627
-35.32092066,149.0769633
-35.32122837,149.076843
-35.32088399,149.0772732
-35.32120176,149.0770872
-35.32037375,149.0772659
-35.32117697,149.0752831
-35.32117308,149.0773504
-35.3203784,149.0769248
-35.32119796,149.077643
-35.32040437,149.0766865
-35.32099195,149.0776406
-35.32042829,149.076467
-35.32082027,149.0776387
-35.32044377,149.0762462
-35.32064172,149.0776366
-35.3204266,149.0760297
-35.32092933,149.0756013
-35.32046318,149.0776346
-35.32039462,149.0758248
-35.32029149,149.0776326
-35.32036559,149.0755978
-35.32015854,149.0776311
-35.31984787,149.0772393
-35.32121417,149.0755216
-35.32013085,149.0769863
-35.3201522,149.0767676
-35.32017754,149.076535
-35.32020164,149.0762925
-35.32018184,149.0760348
-35.32096581,149.0758351
-35.32125055,149.0757547
-35.32100002,149.0760701
-35.32128385,149.0759712
-35.320995,149.0762526
-35.32134343,149.0858153
-35.32236984,149.0850924
-35.32223722,149.0857974
-35.32246994,149.0849116
-35.32238096,149.0856872
-35.32256224,149.0847125
-35.32244552,149.0854919
-35.32262402,149.084484
-35.32254072,149.0853095
-35.32264705,149.0842556
-35.32264376,149.0851234
-35.322656,149.0840249
-35.32274622,149.0849233
-35.32266705,149.0836717
-35.32282528,149.0846984
-35.32239678,149.0836467
-35.32287306,149.0844608
-35.32288988,149.0842208
-35.32289896,149.0839867
-35.32152534,149.0858485
-35.32291514,149.0838141
-35.32292291,149.0834657
-35.32282008,149.0833491
-35.3226553,149.0833305
-35.32245879,149.0833556
-35.32174536,149.0855172
-35.32214863,149.0833367
-35.32169232,149.0858249
-35.32212784,149.0854667
-35.32186696,149.0858001
-35.32227296,149.0852673
-35.32205047,149.0857782
-35.32795053,149.0743526
-35.32712188,149.074781
-35.32797023,149.0746305
-35.32760909,149.0743948
-35.32767954,149.0746655
-35.32743313,149.0740053
-35.32750641,149.0746857
-35.3273702,149.0744227
-35.32731432,149.0747081
-35.32712981,149.0744011
-35.31817078,149.0857445
-35.31857127,149.0851772
-35.31866367,149.0854309
-35.31840474,149.0852647
-35.31849714,149.0855183
-35.31823888,149.0853518
-35.31833005,149.0856061
-35.3180483,149.0853972
-35.33733527,149.0835949
-35.33657322,149.0831511
-35.33660245,149.083018
-35.33680733,149.0838598
-35.33674436,149.0832071
-35.33652402,149.084
-35.33691483,149.0832628
-35.33636323,149.0840619
-35.33708507,149.0833185
-35.3360233,149.084176
-35.33724529,149.0833891
-35.33733527,149.0835949
-35.33615568,149.0834255
-35.336062,149.0831531
-35.33640669,149.0834018
-35.33623144,149.0831015
-35.33678664,149.0835274
-35.33640324,149.0831025
-35.33710557,149.0836466
-35.31890332,149.0777369
-35.31843904,149.0771737
-35.31847481,149.0769891
-35.31881994,149.0774643
-35.31866022,149.077736
-35.31875918,149.0772204
-35.31859781,149.0775318
-35.31872968,149.0770173
-35.31853114,149.0773435
-35.31860631,149.0769257
-35.3196933,149.0796054
-35.31945371,149.0795266
-35.31971815,149.0798093
-35.31946763,149.0797382
-35.31971237,149.0800258
-35.3194221,149.0799858
-35.31978182,149.0786166
-35.31947593,149.0787171
-35.31964785,149.078919
-35.31941359,149.0789087
-35.31963855,149.0791562
-35.31940361,149.0791101
-35.31966704,149.0793899
-35.31942785,149.0793144
-35.32236373,149.0749102
-35.32222062,149.075852
-35.32187862,149.0761446
-35.32216056,149.0760292
-35.32185508,149.0763606
-35.32211609,149.0763255
-35.32183065,149.0765849
-35.3220922,149.0765448
-35.3218053,149.0768175
-35.32206831,149.0767641
-35.32179474,149.0770583
-35.32205014,149.077001
-35.32153368,149.077204
-35.32179235,149.0773685
-35.32178959,149.0777255
-35.32178763,149.0779803
-35.32223585,149.0752649
-35.32185472,149.0789465
-35.32188349,149.0791825
-35.32188434,149.0793899
-35.32252703,149.0752913
-35.32183503,149.0795881
-35.32185652,149.0796838
-35.32208923,149.0755297
-35.32242835,149.0754729
-35.32198302,149.0757336
-35.32232841,149.0756534
-35.32191376,149.0759387
-35.32694187,149.0817302
-35.32659786,149.0812711
-35.33577859,149.0816706
-35.32700257,149.0830454
-35.32871698,149.0818649
-35.32884863,149.0817749
-35.33577859,149.0816706
-35.32830345,149.082143
-35.32884863,149.0817749
-35.33425125,149.0797911
-35.33490191,149.0806946
-35.33443624,149.0798797
-35.33504194,149.0808505
-35.33457746,149.0799652
-35.33518399,149.0810086
-35.33471139,149.0800624
-35.33532604,149.0811668
-35.33486116,149.0801926
-35.3354681,149.0813249
-35.33498743,149.0803276
-35.33561827,149.0814921
-35.33561681,149.081024
-35.33575684,149.0811799
-35.336289,149.0822019
-35.33588875,149.0813267
-35.33646501,149.0823335
-35.33602067,149.0814736
-35.33662838,149.0824327
-35.33616577,149.0816352
-35.33679791,149.082515
-35.33644018,149.0818389
-35.33697051,149.0825806
-35.33656851,149.0816024
-35.33715648,149.0826401
-35.3263277,149.0833398
-35.33674917,149.0815122
-35.33733698,149.0826992
-35.33751942,149.0827774
-35.33769315,149.0828889
-35.33786083,149.0830403
-35.32662325,149.0832408
-35.32679986,149.083161
-35.32700257,149.0830454
-35.32714357,149.0829566
-35.32862217,149.0815342
-35.32734696,149.0828307
-35.32816776,149.082246
-35.32842736,149.082062
-35.32854983,149.0819808
-35.32871698,149.0818649
-35.32936918,149.0814809
-35.32955953,149.0814112
-35.32975387,149.0813434
-35.32997837,149.081265
-35.33175853,149.0804939
-35.33186044,149.080399
-35.33198546,149.080358
-35.33210127,149.0803376
-35.33221198,149.0803099
